train_loss,val_loss,val_iou,val_dice,val_acc,val_prec,val_recall,val_f1
0.464134289394108,0.2531643501349858,0.8709517858194505,0.9310253662554816,0.961978661086031,0.9187331342842251,0.9436509877869015,0.9310254032911618
0.24215381814680667,0.18938046601556596,0.8968458483028995,0.9456180628545056,0.9702052681745883,0.9387337413874393,0.9526041043657807,0.9456180916076842
0.20266684233602753,0.19022714694341022,0.8958409614500232,0.9450591897379877,0.9703377729404472,0.9520546548592453,0.9381657767019692,0.9450592188038298
0.17559552101440196,0.1744154725755964,0.9005827108578605,0.9476911535740186,0.9711261315260105,0.9339406230282051,0.9618526363608287,0.9476911811661014
0.16545586552197178,0.16417009085416795,0.9089630969648683,0.9523108104185595,0.9738176357246444,0.9434443186125928,0.9613455379235198,0.9523108354550383
0.1464671346262748,0.15653241184495745,0.9111614185509095,0.9535159193845332,0.9744992924307635,0.9453668135758141,0.9618067381057688,0.9535159437578382
0.14051091648376407,0.15781072026916912,0.9111917873468818,0.9535325479938349,0.9743753764443769,0.9405834355211,0.9668431811858841,0.9535325723551881
0.13882423214479503,0.16482079568363373,0.9100403025375807,0.9529016757694048,0.9743258173594218,0.9507084390527458,0.9551050552593516,0.9529017004824034
0.12579429292450317,0.14488566787469956,0.9190302125557173,0.9578069240835718,0.97683447192529,0.9488633189986613,0.9669207310926764,0.9578069461075156
0.12266081153029323,0.15141378804331734,0.9176064696182009,0.9570331391308856,0.9763708788477732,0.9465731607035726,0.967726873797945,0.9570331615761156
0.11899635121940424,0.14835190851063956,0.9177001669092841,0.9570840976546627,0.9766184915325599,0.9554001161164114,0.9587740260229022,0.9570841200747476
0.11400099762014179,0.15095338168598357,0.916488860175337,0.9564249281276685,0.975865803792805,0.9394759199610035,0.9739967232812364,0.9564249509004608
0.11206012458418504,0.14516696167134102,0.9190054747176547,0.9577934892060368,0.976826888215756,0.9488416729984699,0.9669158254226626,0.9577935112372986
0.1097065021776861,0.14210114035578,0.9235281693503261,0.960243976735988,0.9781990645174494,0.9524163722609524,0.9682013125691351,0.9602439974356147
0.10460352415220933,0.13877313193820773,0.9244775943375156,0.9607569317072345,0.9785387964305764,0.9554847277026881,0.9660876408028118,0.960756952129632
0.10126110540427212,0.14503298692760014,0.9228685152958321,0.9598872808563819,0.978089877374158,0.9557706862596203,0.9640394899716033,0.9598873017505127
0.10217439764525436,0.1497700894517558,0.9174540656249369,0.9569502415442951,0.976470198031671,0.9522272504704408,0.9617203176723764,0.9569502640369711
0.1013397069665761,0.1479422583821274,0.922606386601381,0.9597454715962799,0.9778845324487744,0.9501820121026177,0.9695033983525033,0.9597454925656396
0.10051007567646024,0.14509828502223604,0.9225125532337644,0.9596946991914838,0.9780595425360217,0.9588221586375204,0.9605688292383335,0.9596947201905126
0.09247273792283603,0.142988090607382,0.9221537167008588,0.9595004901934926,0.9778393408495509,0.9537101853233776,0.9653615344398219,0.9595005112972141
